"","H","C","Tau","D"
"1328",0.998887020557757,0.002660245390615,10,6
"1329",0.998832122959123,0.00279631238463444,10,6
"1330",0.998821768601612,0.00282033153805302,10,6
"1331",0.998971007566091,0.002465853491177,10,6
"1332",0.998984718056508,0.00243726538642374,10,6
"1333",0.998771419406841,0.00294030453545156,10,6
"1334",0.998901168014654,0.00262925672667022,10,6
"1335",0.998891974629259,0.0026441913658421,10,6
"1336",0.998933514268142,0.00254872729729023,10,6
"1337",0.998915564281481,0.00259623840038105,10,6
"1338",0.998896661368515,0.00265256429796979,10,6
"1339",0.998940361289449,0.00253123447368094,10,6
"1340",0.998787357374377,0.00289745802112417,10,6
"1341",0.998878044148679,0.00269357427362536,10,6
"1342",0.998965236847024,0.00247629409192363,10,6
"1343",0.998765013154284,0.00295618216136763,10,6
"1344",0.999022799591017,0.002338107961024,10,6
"1345",0.998814848759359,0.00283318495715219,10,6
"1346",0.998845569423219,0.00276858258436303,10,6
"1347",0.998823113163266,0.00281683794682165,10,6
"1348",0.998944861108406,0.00252643102437946,10,6
"1349",0.998952504581066,0.00250038353705366,10,6
"1350",0.998932019844039,0.00256460163445368,10,6
"1351",0.998800686983758,0.0028793390457753,10,6
"1352",0.99889592620738,0.00265788949885578,10,6
"1353",0.998848363010489,0.00276077857925884,10,6
"1354",0.998878332202311,0.0026824186227321,10,6
"1355",0.998934787947707,0.00254728041108037,10,6
"1356",0.998921715937381,0.00258670503998922,10,6
"1357",0.999075312877382,0.00221676280186234,10,6
"1358",0.998874591565083,0.00269233031637774,10,6
"1359",0.998871679089366,0.002701802204741,10,6
"1360",0.999039288960955,0.00229249046576649,10,6
"1361",0.998833807145622,0.00279449395530737,10,6
"1362",0.998879694611984,0.00267763391820452,10,6
"1363",0.999012360573729,0.00236955009383387,10,6
"1364",0.99881357953565,0.00283431666646379,10,6
"1365",0.998963513459638,0.00248423581415609,10,6
"1366",0.998988313959848,0.00242222217708446,10,6
"1367",0.998891651364044,0.00265824876191411,10,6
"1368",0.999018071841751,0.00234835415580837,10,6
"1369",0.99890499595578,0.00262364241156769,10,6
"1370",0.998974160790154,0.00246047011638715,10,6
"1371",0.998865259191266,0.00272049051335061,10,6
"1372",0.998899451489137,0.00263664118852732,10,6
"1373",0.998964104188555,0.002480259968974,10,6
"1374",0.998933929860878,0.00254795899979768,10,6
"1375",0.99895100744735,0.00251184921349691,10,6
"1376",0.998983555215536,0.00242934411517696,10,6
"1377",0.998927776776018,0.00256692728898056,10,6
"1378",0.99885087481203,0.00273947945271487,10,6
"1379",0.998754105809481,0.00298589095504155,10,6
"1380",0.998968800038762,0.00247568946815741,10,6
"1381",0.998840143581627,0.00278515681393128,10,6
"1382",0.998920835629974,0.00258326611600528,10,6
"1383",0.998783684768893,0.00292170939838558,10,6
"1384",0.998854567145104,0.00274670571022549,10,6
"1385",0.998838785293786,0.00278113211506828,10,6
"1386",0.99877861915447,0.00292945456310431,10,6
"1387",0.998892540959688,0.00264709693581927,10,6
"1388",0.998783038014752,0.002912522440463,10,6
"1389",0.998871152672611,0.00270286489272093,10,6
"1390",0.998946833102677,0.00252348350876136,10,6
"1391",0.998964584430463,0.00248147255878582,10,6
"1392",0.998956191480045,0.00250426416785958,10,6
"1393",0.998950769847804,0.00251599427316121,10,6
"1394",0.998912583865792,0.00260640327478644,10,6
"1395",0.999031356769378,0.00232166830839907,10,6
"1396",0.998930746504653,0.00256415074683047,10,6
"1397",0.999025985169481,0.00232275367374603,10,6
"1398",0.998961094754639,0.00248031238091422,10,6
"1399",0.998934590688074,0.00255583503230612,10,6
"1400",0.999001637378464,0.00239293657472882,10,6
"1401",0.998896173970719,0.00264662575928542,30,6
"1402",0.998968803177942,0.00246382391156908,30,6
"1403",0.998743984370678,0.0030107407569056,30,6
"1404",0.998950405910831,0.0025134115818852,30,6
"1405",0.998877158344232,0.00269089246762526,30,6
"1406",0.999022728311032,0.00233332628519684,30,6
"1407",0.998877038929381,0.00269117367596864,30,6
"1408",0.998823790623644,0.0028085319463803,30,6
"1409",0.998902424682444,0.00262956863735259,30,6
"1410",0.998950950400463,0.00250929276049625,30,6
"1411",0.998927346108674,0.00257318497945447,30,6
"1412",0.998849204397515,0.00276028923935847,30,6
"1413",0.99901127902496,0.0023710866444433,30,6
"1414",0.998901147468258,0.00263479905066598,30,6
"1415",0.998915155571669,0.00260129823542709,30,6
"1416",0.998960616963346,0.00249396328357162,30,6
"1417",0.9989356814857,0.00255883109756642,30,6
"1418",0.998883831086425,0.00267097399135659,30,6
"1419",0.998931710286873,0.00256478588497991,30,6
"1420",0.999021916193415,0.0023439133153639,30,6
"1421",0.998924617121835,0.0025772978326735,30,6
"1422",0.998909890894188,0.00261802300842241,30,6
"1423",0.998802514184577,0.00287119439364132,30,6
"1424",0.998861288904592,0.00272078444372071,30,6
"1425",0.999006246950425,0.00238880991641487,30,6
"1426",0.998876381844128,0.00268643611407239,30,6
"1427",0.998991974446651,0.00241203530182922,30,6
"1428",0.998907981488503,0.00261439208450464,30,6
"1429",0.998959819340766,0.00249493811687777,30,6
"1430",0.998892014918084,0.00265271364679505,30,6
"1431",0.998827962215134,0.00280799963018088,30,6
"1432",0.998825002025371,0.00281927418895779,30,6
"1433",0.998858341473912,0.00273570612971653,30,6
"1434",0.998945235681732,0.00252480227030458,30,6
"1435",0.998970434290621,0.00246771525993867,30,6
"1436",0.998828195387022,0.00281113631980995,30,6
"1437",0.998824898025383,0.00280806699762615,30,6
"1438",0.998894396921675,0.00264865527965076,30,6
"1439",0.99900875711061,0.00237411676071634,30,6
"1440",0.998930105469084,0.00255878780061855,30,6
"1441",0.998935117548584,0.00254121549106055,30,6
"1442",0.998886764253851,0.00266617724756834,30,6
"1443",0.999007378549593,0.00238178242901938,30,6
"1444",0.998930589263187,0.00256259225446783,30,6
"1445",0.998843015207542,0.00277523165693423,30,6
"1446",0.998953245788736,0.00251084743736912,30,6
"1447",0.998983215757626,0.00244200465279815,30,6
"1448",0.998815899360777,0.00283735146097831,30,6
"1449",0.999009314081071,0.00236941543073501,30,6
"1450",0.998879708146065,0.0026776708288495,30,6
"1451",0.99893633587195,0.00255362711586215,30,6
"1452",0.999034023515158,0.00230663014259174,30,6
"1453",0.998968649845154,0.00247300093735413,30,6
"1454",0.998971318335369,0.00246804669290642,30,6
"1455",0.998984496860682,0.0024305939368429,30,6
"1456",0.998905160774405,0.00262252788957949,30,6
"1457",0.998938889334229,0.00254502513941454,30,6
"1458",0.998905002220405,0.00261609273431698,30,6
"1459",0.998954864173227,0.00250614172636155,30,6
"1460",0.998961726586434,0.00248678142136561,30,6
"1461",0.999008949482518,0.00237817149140225,30,6
"1462",0.998954619434033,0.00250421654073302,30,6
"1463",0.998890853330771,0.0026596615558484,30,6
"1464",0.998849651478197,0.00275453733780313,30,6
"1465",0.998981608616646,0.00243162248646028,30,6
"1466",0.998862212802791,0.00273234107144869,30,6
"1467",0.998925195034349,0.00257527703511054,30,6
"1468",0.998954543215063,0.00250670921688608,30,6
"1469",0.998880960972335,0.00266777134452543,30,6
"1470",0.998909847249724,0.00261714351484963,30,6
"1471",0.998959509599591,0.00249267902047121,30,6
"1472",0.998881244828569,0.00269344459898624,30,6
"1473",0.998981679017921,0.00244164297315432,30,6
"1474",0.999030204583357,0.00232175459562326,30,6
"1475",0.998937129568852,0.00254122749802096,30,6
"1476",0.998959920882954,0.00249665721173228,30,6
"1477",0.998902065572357,0.00262358810065245,30,6
"1478",0.998810785957031,0.0028560844417251,30,6
"1479",0.998844288214394,0.00277502212082136,30,6
"1480",0.99882756798016,0.002815833550263,30,6
"1481",0.998954250598516,0.00250234858002543,30,6
"1482",0.9988416834142,0.00277159557564157,30,6
"1483",0.998898394699478,0.00263774163712119,30,6
"1484",0.998994855499146,0.00241324203803923,30,6
"1485",0.999014762805946,0.00236538355059381,30,6
"1486",0.999022381904475,0.002343574649262,30,6
"1487",0.998866735825293,0.00271632464960816,30,6
"1488",0.998836474155677,0.00278755114327666,30,6
"1489",0.998974491646521,0.00245265143648257,30,6
"1490",0.998862438979582,0.00272330924248976,30,6
"1491",0.999007615514779,0.00237905049374744,30,6
"1492",0.998941030876434,0.00252887615324718,30,6
"1493",0.998990911601348,0.00241425098036531,30,6
"1494",0.998861420378946,0.00271974570734479,30,6
"1495",0.99886491146217,0.00273174573406863,30,6
"1496",0.998968002283188,0.00246757865097145,30,6
"1497",0.99889659021708,0.0026375880668686,30,6
"1498",0.999058511089774,0.00225813515232949,30,6
"1499",0.998832521798061,0.00279896720549787,30,6
"1500",0.998994123442918,0.00241033129158611,30,6
"1501",0.998923155579944,0.00258015147705489,50,6
"1502",0.999006259876692,0.00239058138126565,50,6
"1503",0.998853846948198,0.00274827227660861,50,6
"1504",0.998878560527859,0.00267717323209755,50,6
"1505",0.998930983451615,0.00255686772870812,50,6
"1506",0.998980172505813,0.00243447255779436,50,6
"1507",0.998890280546619,0.0026601095547341,50,6
"1508",0.998884251931552,0.00266824185623954,50,6
"1509",0.998913116556246,0.00260697658475334,50,6
"1510",0.99888357229229,0.00268017336241011,50,6
"1511",0.998779770450407,0.00292173160937582,50,6
"1512",0.9987869902616,0.00289616705958661,50,6
"1513",0.998985566074828,0.00242436936820931,50,6
"1514",0.998925410655746,0.00258573538408653,50,6
"1515",0.998919458220011,0.00258971818866338,50,6
"1516",0.998820578332356,0.00283432817900605,50,6
"1517",0.998955528775012,0.00251074288353067,50,6
"1518",0.998888955948685,0.00266342268650438,50,6
"1519",0.998937138141144,0.00254675143627611,50,6
"1520",0.998827989649405,0.00280647531546654,50,6
"1521",0.998929429088969,0.00256228456576122,50,6
"1522",0.998960055856747,0.00249184234102468,50,6
"1523",0.998848430032527,0.00275986328151262,50,6
"1524",0.998919848728597,0.00258393792631412,50,6
"1525",0.99892752173573,0.00256117055336853,50,6
"1526",0.998923077692532,0.00258193219449102,50,6
"1527",0.998762240851304,0.00297232091135204,50,6
"1528",0.998830621636365,0.00280116799226544,50,6
"1529",0.998763251526114,0.00294819116727271,50,6
"1530",0.998824691128872,0.00281457343415774,50,6
"1531",0.99885103385585,0.00274990921876551,50,6
"1532",0.998833659480023,0.00279746741090106,50,6
"1533",0.999021497021013,0.0023470559272296,50,6
"1534",0.998941727987153,0.0025397832488516,50,6
"1535",0.99885557566393,0.00274175805085902,50,6
"1536",0.998915564977967,0.00259885825262893,50,6
"1537",0.998859036353964,0.00274163780284646,50,6
"1538",0.998968985355411,0.00247580316840842,50,6
"1539",0.998927698023286,0.00257286784273141,50,6
"1540",0.998908091664842,0.00261471353600422,50,6
"1541",0.998970448542511,0.00247125079714248,50,6
"1542",0.998872878153397,0.0026961418366029,50,6
"1543",0.998875622781848,0.00269678254845906,50,6
"1544",0.998897388809631,0.00264082933185809,50,6
"1545",0.998898699953352,0.0026342217800529,50,6
"1546",0.999010334613815,0.00236726552027963,50,6
"1547",0.998870631871867,0.0026970823852184,50,6
"1548",0.998891867876313,0.00266206309731072,50,6
"1549",0.99894614212691,0.00252736247969092,50,6
"1550",0.998911003783848,0.0026121880075065,50,6
"1551",0.998875007980578,0.00268921102275311,50,6
"1552",0.998895181094922,0.00265072655567544,50,6
"1553",0.99895992355396,0.00248506478359507,50,6
"1554",0.998699468826836,0.00311620124227952,50,6
"1555",0.998999932302589,0.00239304115655003,50,6
"1556",0.998945142940599,0.00252419614083609,50,6
"1557",0.999022183916606,0.00234589776462466,50,6
"1558",0.998828922459801,0.00280621454835247,50,6
"1559",0.998803346850714,0.00285760984975486,50,6
"1560",0.998922374351431,0.002580817838298,50,6
"1561",0.999030754413546,0.00232181450617786,50,6
"1562",0.998832799893881,0.00279706965678726,50,6
"1563",0.998856583941103,0.00273588200104481,50,6
"1564",0.999058739018032,0.00224962366859405,50,6
"1565",0.998916151017042,0.00260100746021973,50,6
"1566",0.998927114547263,0.00257550279594054,50,6
"1567",0.998880495966495,0.00268152148716441,50,6
"1568",0.998802040820673,0.00287099921060901,50,6
"1569",0.998904004396948,0.00262067084521521,50,6
"1570",0.998944626106581,0.00252681624509452,50,6
"1571",0.998828638201081,0.0028039121504757,50,6
"1572",0.998941755313218,0.00254072411463646,50,6
"1573",0.999016588860099,0.00235443011028603,50,6
"1574",0.99895079754371,0.00251160043486378,50,6
"1575",0.998802626916348,0.00287513221242487,50,6
"1576",0.998902000077542,0.00262190226721364,50,6
"1577",0.998936327862961,0.00255103281380102,50,6
"1578",0.998902830827078,0.00263171342344416,50,6
"1579",0.99893379984824,0.0025542368945847,50,6
"1580",0.99893035501687,0.00256348204414526,50,6
"1581",0.998975012062405,0.00245693359619731,50,6
"1582",0.998899969671019,0.00263432188613724,50,6
"1583",0.99894645235582,0.0025272905559175,50,6
"1584",0.998981072124028,0.00243716181594966,50,6
"1585",0.998817963409648,0.00284167799735015,50,6
"1586",0.998797377592574,0.00288424283530166,50,6
"1587",0.998905753981508,0.00262758564790503,50,6
"1588",0.998893116086788,0.00264522164720932,50,6
"1589",0.998895686121473,0.00265478730436455,50,6
"1590",0.998966456318149,0.00246931602409492,50,6
"1591",0.998916286930169,0.00259990222966802,50,6
"1592",0.998894643085227,0.00265829690419331,50,6
"1593",0.998886142027288,0.00267115487571126,50,6
"1594",0.998928459473673,0.00256368804070302,50,6
"1595",0.998887598032413,0.00266829489612982,50,6
"1596",0.998865361196409,0.00271508564257194,50,6
"1597",0.998994475673658,0.00240633823821992,50,6
"1598",0.99889227567453,0.00266234372903259,50,6
"1599",0.998915252188987,0.00259858616493014,50,6
"1600",0.998974048821867,0.00245792578711562,50,6
